,hotel_id,date,rating,comment
620,ChIJPR2vrct55w8Rz-6UQQC5VX8,2021-01-14T12:16:48.024Z,4.0,"Nice room,extremely neat environment.Breakfast is on point."
621,ChIJPR2vrct55w8Rz-6UQQC5VX8,2021-01-06T22:50:02.286Z,5.0,
622,ChIJPR2vrct55w8Rz-6UQQC5VX8,2020-11-08T12:30:18.994Z,5.0,
623,ChIJPR2vrct55w8Rz-6UQQC5VX8,2020-09-14T06:15:37.089Z,5.0,Very calm and welcoming staff
624,ChIJF0Lm0lp35w8RfVvYpQJ8cGY,2023-02-01T18:37:22.344Z,5.0,
625,ChIJF0Lm0lp35w8RfVvYpQJ8cGY,2021-08-25T02:02:22.263Z,5.0,
626,ChIJF0Lm0lp35w8RfVvYpQJ8cGY,2021-07-26T10:28:42.057Z,4.0,
627,ChIJF0Lm0lp35w8RfVvYpQJ8cGY,2021-01-31T13:44:09.338Z,4.0,I loved the experience here. The atmosphere is serene and beautiful
628,ChIJF0Lm0lp35w8RfVvYpQJ8cGY,2019-07-07T11:06:45.687Z,4.0,Nice and cool. Love the pool and the reception is great
629,ChIJF0Lm0lp35w8RfVvYpQJ8cGY,2019-02-17T09:33:06.066Z,3.0,
630,ChIJF0Lm0lp35w8RfVvYpQJ8cGY,2018-12-24T09:32:18.356Z,3.0,
631,ChIJF0Lm0lp35w8RfVvYpQJ8cGY,2017-03-06T13:40:52.611Z,5.0,Swimming pool
632,ChIJF0Lm0lp35w8RfVvYpQJ8cGY,2016-12-07T05:44:29.700Z,5.0,
633,ChIJF0Lm0lp35w8RfVvYpQJ8cGY,2016-11-27T16:56:47.386Z,2.0,
634,ChIJF0Lm0lp35w8RfVvYpQJ8cGY,2014-09-27T20:01:54.698Z,1.0,"Albergo di basso livello. Una volta manca l'acqua calda una volta il wifi. c'era un solo lenzuolo, un solo asciugamano. 3 giorni per prendere la biancheria e alla fine l'ho tenuta sporca. Bagno.... sorvoliamo."
635,ChIJF0Lm0lp35w8RfVvYpQJ8cGY,2013-09-12T17:47:23.350Z,4.0,
636,ChIJMWKXasn75w8RBB_Cm9UWBJc,2022-12-01T09:31:05.610Z,5.0,Nice Sandy Beach
637,ChIJI0mSeLN55w8RUKHAJp1hUn8,2023-02-28T18:03:53.156Z,3.0,A great place to be
638,ChIJI0mSeLN55w8RUKHAJp1hUn8,2023-01-30T17:01:28.949Z,4.0,
639,ChIJI0mSeLN55w8RUKHAJp1hUn8,2023-01-12T11:02:55.403Z,3.0,
640,ChIJI0mSeLN55w8RUKHAJp1hUn8,2022-12-19T18:38:03.158Z,5.0,Beautiful Atmosphere
641,ChIJI0mSeLN55w8RUKHAJp1hUn8,2022-12-18T06:37:25.430Z,3.0,Serene environment
642,ChIJI0mSeLN55w8RUKHAJp1hUn8,2022-12-16T15:57:57.362Z,4.0,Kul and nice place
643,ChIJI0mSeLN55w8RUKHAJp1hUn8,2022-12-10T02:52:54.640Z,5.0,Very very nice place to live
644,ChIJI0mSeLN55w8RUKHAJp1hUn8,2022-11-26T18:21:34.494Z,5.0,
645,ChIJI0mSeLN55w8RUKHAJp1hUn8,2022-11-21T02:45:19.006Z,4.0,
646,ChIJI0mSeLN55w8RUKHAJp1hUn8,2022-10-21T16:42:29.322Z,5.0,Paradise!
647,ChIJI0mSeLN55w8RUKHAJp1hUn8,2022-10-21T09:43:15.238Z,3.0,
648,ChIJI0mSeLN55w8RUKHAJp1hUn8,2022-10-18T08:53:03.350Z,4.0,Vary nice place for and  your family
649,ChIJI0mSeLN55w8RUKHAJp1hUn8,2022-07-29T00:59:55.937Z,5.0,Boubacarboube717
650,ChIJI0mSeLN55w8RUKHAJp1hUn8,2022-07-28T20:55:50.517Z,5.0,
651,ChIJI0mSeLN55w8RUKHAJp1hUn8,2022-07-28T18:52:43.694Z,5.0,
652,ChIJI0mSeLN55w8RUKHAJp1hUn8,2022-04-29T07:50:51.173Z,4.0,
653,ChIJI0mSeLN55w8RUKHAJp1hUn8,2022-04-15T18:49:55.440Z,5.0,Is very good
654,ChIJI0mSeLN55w8RUKHAJp1hUn8,2022-04-14T08:45:54.089Z,4.0,
655,ChIJI0mSeLN55w8RUKHAJp1hUn8,2022-02-19T14:32:16.508Z,2.0,
656,ChIJI0mSeLN55w8RUKHAJp1hUn8,2022-01-20T04:39:14.268Z,4.0,
657,ChIJI0mSeLN55w8RUKHAJp1hUn8,2022-01-07T16:54:08.234Z,4.0,
658,ChIJI0mSeLN55w8RUKHAJp1hUn8,2021-12-29T16:27:46.374Z,5.0,Speechless....
659,ChIJI0mSeLN55w8RUKHAJp1hUn8,2021-10-03T20:05:46.215Z,5.0,Splendid
660,ChIJI0mSeLN55w8RUKHAJp1hUn8,2021-08-12T17:03:55.364Z,4.0,
661,ChIJI0mSeLN55w8RUKHAJp1hUn8,2021-07-05T10:06:06.583Z,4.0,
662,ChIJI0mSeLN55w8RUKHAJp1hUn8,2021-05-15T06:43:19.874Z,5.0,
663,ChIJI0mSeLN55w8RUKHAJp1hUn8,2021-04-29T15:46:00.933Z,5.0,
664,ChIJI0mSeLN55w8RUKHAJp1hUn8,2021-03-21T08:10:37.463Z,4.0,Lovely place
665,ChIJI0mSeLN55w8RUKHAJp1hUn8,2021-03-12T18:10:49.829Z,5.0,
666,ChIJI0mSeLN55w8RUKHAJp1hUn8,2021-03-12T17:37:06.837Z,3.0,
667,ChIJI0mSeLN55w8RUKHAJp1hUn8,2021-01-20T02:17:23.052Z,3.0,A nice place to be around Taadi
668,ChIJI0mSeLN55w8RUKHAJp1hUn8,2020-12-21T17:41:00.199Z,5.0,😃
669,ChIJI0mSeLN55w8RUKHAJp1hUn8,2020-10-12T13:15:35.174Z,5.0,
670,ChIJI0mSeLN55w8RUKHAJp1hUn8,2019-11-03T10:42:35.427Z,5.0,Nice
671,ChIJI0mSeLN55w8RUKHAJp1hUn8,2019-10-28T07:10:52.215Z,5.0,
672,ChIJI0mSeLN55w8RUKHAJp1hUn8,2019-09-14T07:09:52.440Z,4.0,There we pop
673,ChIJI0mSeLN55w8RUKHAJp1hUn8,2019-08-27T13:35:53.011Z,2.0,
674,ChIJI0mSeLN55w8RUKHAJp1hUn8,2019-08-18T07:09:22.836Z,4.0,
675,ChIJI0mSeLN55w8RUKHAJp1hUn8,2019-08-01T09:19:01.322Z,4.0,"It's the best beach resort with serene environment and clean compound. Many people visit there for family holidays, occasional holidays, organized programs and other to have fun. Drinks are less expensive and you will get the type of drink you would like to drink. They have well trained and responsible workers"
676,ChIJI0mSeLN55w8RUKHAJp1hUn8,2019-07-26T10:57:36.231Z,4.0,
677,ChIJI0mSeLN55w8RUKHAJp1hUn8,2019-07-22T20:08:11.110Z,4.0,Excellent
678,ChIJI0mSeLN55w8RUKHAJp1hUn8,2019-06-29T15:05:46.531Z,4.0,
679,ChIJI0mSeLN55w8RUKHAJp1hUn8,2019-06-15T14:19:31.807Z,4.0,
680,ChIJI0mSeLN55w8RUKHAJp1hUn8,2019-05-28T18:54:11.802Z,4.0,Eye catching
681,ChIJI0mSeLN55w8RUKHAJp1hUn8,2019-05-04T16:34:45.662Z,3.0,
682,ChIJI0mSeLN55w8RUKHAJp1hUn8,2019-04-22T17:01:44.132Z,4.0,
683,ChIJI0mSeLN55w8RUKHAJp1hUn8,2019-04-08T18:41:01.987Z,5.0,
684,ChIJI0mSeLN55w8RUKHAJp1hUn8,2019-03-30T16:41:41.901Z,4.0,
685,ChIJI0mSeLN55w8RUKHAJp1hUn8,2019-03-24T13:45:59.592Z,5.0,
686,ChIJI0mSeLN55w8RUKHAJp1hUn8,2019-03-10T19:14:19.152Z,4.0,An awesome experience
687,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2023-05-16T23:46:10.085Z,1.0,No accommodation as at 9pm
688,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2023-05-11T00:07:48.444Z,3.0,Nice place with serene environment
689,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2023-02-14T22:45:16.300Z,5.0,
690,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2023-01-21T19:47:20.996Z,1.0,
691,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2023-01-14T21:20:57.250Z,5.0,
692,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2022-12-07T09:51:51.578Z,5.0,Infact everyone should have plans to visit Essbenah Hotel and 👀see it for himself and I promise anytime I have the opportunity I will surely be there again and enjoy the facilities there
693,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2022-11-23T08:53:47.461Z,4.0,The rooms are amazing with quite moderate prices as well. Loved my sleep.
694,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2022-09-22T07:44:07.606Z,5.0,
695,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2022-09-12T09:29:31.637Z,1.0,
696,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2022-09-02T15:20:56.360Z,5.0,Awesome
697,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2022-08-18T12:35:36.753Z,4.0,Loved this place and their Service.
698,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2022-07-21T19:48:34.906Z,4.0,Not spacious environmental
699,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2022-07-14T07:48:18.471Z,5.0,
700,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2022-06-15T11:46:55.155Z,2.0,
701,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2022-04-23T22:03:06.885Z,5.0,
702,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2022-03-14T07:28:56.102Z,4.0,
703,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2022-01-30T19:29:50.795Z,3.0,Cool
704,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2021-12-27T23:35:57.742Z,5.0,
705,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2021-12-27T09:18:02.063Z,2.0,
706,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2021-12-03T18:50:51.419Z,3.0,
707,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2021-09-27T16:59:03.042Z,1.0,"Not good at all
It deserves just a star.
Poor lighting, aircondirion and television services"
708,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2021-09-18T12:05:56.023Z,4.0,Cool place... if you're in and around Bogoso you can pass through
709,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2021-06-28T22:23:23.954Z,5.0,Home SWEET home
710,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2021-06-18T14:52:26.165Z,5.0,
711,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2021-05-19T13:09:27.778Z,3.0,"I came here during a survey project.  If you just need a place to put your head and not anything more, I think its ok.  But you would have to go out to town to shop for whatever you need except bottled water and probably some beverages"
712,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2021-03-06T17:18:47.978Z,5.0,
713,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2021-01-31T00:22:22.497Z,3.0,Good
714,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2020-11-30T15:56:58.343Z,3.0,
715,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2020-11-23T11:36:18.355Z,3.0,An awesome place . It is a quiet and safe place to be.
716,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2020-11-15T12:24:42.829Z,2.0,
717,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2020-09-20T22:31:12.805Z,1.0,
718,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2020-09-11T21:34:48.446Z,2.0,
719,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2020-08-29T22:06:38.265Z,5.0,Nice place
720,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2020-02-28T12:16:46.131Z,3.0,
721,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2020-02-18T22:15:37.706Z,5.0,Superb
722,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2019-11-17T14:39:47.290Z,5.0,
723,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2019-11-05T12:15:20.608Z,1.0,
724,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2019-10-19T13:30:40.953Z,4.0,Accommodating
725,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2019-09-09T14:19:07.854Z,4.0,It was an awesome experience. Nice room with ac
726,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2019-08-23T18:47:06.917Z,4.0,
727,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2019-08-20T17:04:59.351Z,3.0,
728,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2019-08-08T16:44:00.252Z,5.0,place for relaxation
729,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2019-07-22T18:37:03.126Z,4.0,Easy to have pictures for many yeas!!
730,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2019-07-03T18:44:50.803Z,5.0,
731,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2019-03-22T15:03:01.282Z,4.0,very affordable
732,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2019-03-22T08:48:41.737Z,3.0,
733,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2019-03-16T21:26:29.521Z,3.0,Good
734,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2019-03-08T07:13:55.652Z,3.0,nice place to be
735,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2019-01-21T18:02:41.763Z,5.0,Nice place
736,ChIJxzTQ8Jca3Q8RHHsozchz1_c,2019-01-20T12:39:20.557Z,5.0,
737,ChIJbe0Pc2X75w8RLn6CypCYGmM,2023-04-14T15:45:04.356Z,5.0,
738,ChIJbe0Pc2X75w8RLn6CypCYGmM,2023-01-07T07:59:10.411Z,4.0,
739,ChIJbe0Pc2X75w8RLn6CypCYGmM,2022-09-19T06:43:55.878Z,5.0,
740,ChIJbe0Pc2X75w8RLn6CypCYGmM,2022-08-01T07:59:07.991Z,1.0,
741,ChIJbe0Pc2X75w8RLn6CypCYGmM,2022-06-19T18:19:48.993Z,5.0,
742,ChIJbe0Pc2X75w8RLn6CypCYGmM,2022-04-27T17:02:01.470Z,1.0,Currently not in use as a hotel
743,ChIJbe0Pc2X75w8RLn6CypCYGmM,2021-09-24T11:48:07.811Z,2.0,
744,ChIJbe0Pc2X75w8RLn6CypCYGmM,2021-05-27T19:34:02.104Z,5.0,
745,ChIJbe0Pc2X75w8RLn6CypCYGmM,2021-03-30T19:45:18.315Z,5.0,Pretty cool place for relaxation
746,ChIJbe0Pc2X75w8RLn6CypCYGmM,2021-03-28T19:29:12.277Z,5.0,
747,ChIJbe0Pc2X75w8RLn6CypCYGmM,2021-01-01T10:09:37.183Z,3.0,
748,ChIJbe0Pc2X75w8RLn6CypCYGmM,2020-12-31T09:03:02.867Z,1.0,
749,ChIJbe0Pc2X75w8RLn6CypCYGmM,2020-11-22T21:18:34.656Z,4.0,
750,ChIJbe0Pc2X75w8RLn6CypCYGmM,2020-03-08T18:26:22.134Z,5.0,
751,ChIJbe0Pc2X75w8RLn6CypCYGmM,2020-01-23T16:58:57.788Z,4.0,Nice Reservations
752,ChIJbe0Pc2X75w8RLn6CypCYGmM,2020-01-15T07:00:40.685Z,5.0,Nice place
753,ChIJbe0Pc2X75w8RLn6CypCYGmM,2019-12-28T14:45:07.362Z,2.0,
754,ChIJbe0Pc2X75w8RLn6CypCYGmM,2019-10-06T08:56:00.194Z,3.0,
755,ChIJbe0Pc2X75w8RLn6CypCYGmM,2019-09-26T11:12:11.993Z,4.0,
756,ChIJbe0Pc2X75w8RLn6CypCYGmM,2019-08-17T09:23:16.329Z,4.0,Affordable and nice rooms
757,ChIJbe0Pc2X75w8RLn6CypCYGmM,2019-05-12T13:27:40.784Z,5.0,
758,ChIJbe0Pc2X75w8RLn6CypCYGmM,2019-04-23T18:19:41.784Z,5.0,
759,ChIJbe0Pc2X75w8RLn6CypCYGmM,2019-03-29T16:05:52.219Z,3.0,
760,ChIJbe0Pc2X75w8RLn6CypCYGmM,2019-02-21T06:39:16.290Z,4.0,
761,ChIJbe0Pc2X75w8RLn6CypCYGmM,2019-02-17T14:36:51.042Z,3.0,Calme et reposant
762,ChIJbe0Pc2X75w8RLn6CypCYGmM,2019-02-05T12:55:54.274Z,5.0,It was fantastic  n so nice
763,ChIJbe0Pc2X75w8RLn6CypCYGmM,2019-02-04T18:04:31.371Z,3.0,
764,ChIJbe0Pc2X75w8RLn6CypCYGmM,2019-01-28T09:40:00.467Z,4.0,"I recommend this place for any business partners ,family ,Honey moon and individual leisure time take it to no other place than yabah hotel best hotel in nzema land"
765,ChIJbe0Pc2X75w8RLn6CypCYGmM,2019-01-09T10:58:12.682Z,3.0,
766,ChIJbe0Pc2X75w8RLn6CypCYGmM,2019-01-07T17:09:23.487Z,5.0,
767,ChIJbe0Pc2X75w8RLn6CypCYGmM,2019-01-06T11:04:41.938Z,5.0,
768,ChIJbe0Pc2X75w8RLn6CypCYGmM,2018-12-31T07:11:11.406Z,4.0,"Convenient, simple and cool place"
769,ChIJbe0Pc2X75w8RLn6CypCYGmM,2018-12-17T10:38:26.632Z,5.0,"Yabah hotel has a serene atmosphere,well spaced car park,provides quality services to customers and offer the best meal ever.24/7 lighting system with much air-condition."
770,ChIJbe0Pc2X75w8RLn6CypCYGmM,2018-12-11T15:43:28.922Z,5.0,
771,ChIJbe0Pc2X75w8RLn6CypCYGmM,2018-11-30T10:50:25.148Z,3.0,Great place
772,ChIJbe0Pc2X75w8RLn6CypCYGmM,2018-09-12T06:55:06.838Z,1.0,
773,ChIJbe0Pc2X75w8RLn6CypCYGmM,2018-08-14T00:01:55.716Z,2.0,
774,ChIJbe0Pc2X75w8RLn6CypCYGmM,2018-06-29T11:29:07.075Z,4.0,Good service clean roooms
775,ChIJbe0Pc2X75w8RLn6CypCYGmM,2018-05-05T08:55:42.999Z,3.0,
776,ChIJbe0Pc2X75w8RLn6CypCYGmM,2018-03-09T07:26:56.619Z,4.0,
777,ChIJbe0Pc2X75w8RLn6CypCYGmM,2018-01-16T16:44:54.229Z,4.0,
778,ChIJbe0Pc2X75w8RLn6CypCYGmM,2017-09-09T17:27:35.418Z,1.0,
779,ChIJbe0Pc2X75w8RLn6CypCYGmM,2017-08-08T06:13:53.989Z,3.0,
780,ChIJbe0Pc2X75w8RLn6CypCYGmM,2016-07-03T14:33:27.626Z,5.0,The place is very cool.And the worker's is very good and smart in all standard
781,ChIJN22kQvsD6A8RklNAMj8nmEk,2022-10-09T03:43:23.074Z,3.0,Nice place lace
782,ChIJN22kQvsD6A8RklNAMj8nmEk,2022-07-19T18:48:00.720Z,5.0,Tenack is the second best hotel in Nzemaland. They have a lot of facilities . It’s a nice place to stay. Don't miss it.
783,ChIJN22kQvsD6A8RklNAMj8nmEk,2022-04-30T11:47:02.045Z,5.0,Fantastic
784,ChIJN22kQvsD6A8RklNAMj8nmEk,2022-02-08T15:05:35.711Z,5.0,Fantastic place 😊❤️
785,ChIJN22kQvsD6A8RklNAMj8nmEk,2021-08-31T02:15:44.971Z,4.0,
786,ChIJN22kQvsD6A8RklNAMj8nmEk,2021-06-21T08:19:04.446Z,5.0,Agréable
787,ChIJN22kQvsD6A8RklNAMj8nmEk,2021-01-12T00:53:08.661Z,4.0,Great place to hang out with family and friends
788,ChIJN22kQvsD6A8RklNAMj8nmEk,2020-11-13T18:43:11.975Z,5.0,Feel the nature
789,ChIJN22kQvsD6A8RklNAMj8nmEk,2019-07-27T21:26:35.923Z,4.0,
790,ChIJN22kQvsD6A8RklNAMj8nmEk,2019-06-07T15:17:31.433Z,3.0,
791,ChIJN22kQvsD6A8RklNAMj8nmEk,2019-01-16T22:13:49.613Z,3.0,
792,ChIJN22kQvsD6A8RklNAMj8nmEk,2019-01-14T10:50:04.893Z,3.0,Facilities are good. Food is okay. Consistency of electricity supply would need improving. That withstanding it’s close proximity to the beach makes it an ideal vacation spot.
793,ChIJN22kQvsD6A8RklNAMj8nmEk,2018-07-23T19:59:21.366Z,5.0,
794,ChIJN22kQvsD6A8RklNAMj8nmEk,2018-07-17T07:09:30.393Z,4.0,
795,ChIJN22kQvsD6A8RklNAMj8nmEk,2018-05-27T20:24:08.928Z,3.0,
796,ChIJN22kQvsD6A8RklNAMj8nmEk,2018-04-02T12:06:59.200Z,3.0,Quite expensive
797,ChIJN22kQvsD6A8RklNAMj8nmEk,2018-03-21T08:11:04.465Z,3.0,Atmosphere is good for everyone
798,ChIJN22kQvsD6A8RklNAMj8nmEk,2018-01-06T06:14:38.124Z,5.0,Good place to be
799,ChIJN22kQvsD6A8RklNAMj8nmEk,2017-10-12T12:54:44.576Z,5.0,Nice place
800,ChIJN22kQvsD6A8RklNAMj8nmEk,2017-02-04T15:11:43.301Z,4.0,Quiet place
801,ChIJN22kQvsD6A8RklNAMj8nmEk,2016-12-30T17:20:41.898Z,2.0,
802,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-05-23T20:47:15.782Z,5.0,
803,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-05-19T21:34:03.497Z,4.0,
804,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-05-15T09:12:16.807Z,5.0,
805,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-05-11T20:40:01.234Z,5.0,
806,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-05-06T22:05:33.784Z,5.0,
807,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-04-27T14:03:51.050Z,4.0,"Raybow Hotel is located in a serene area within Takoradi.  Is a multi-purpose hotel with services including an events arena, two separate conference rooms,  gym rooms, a swimming pool. Their customer service, too, is on point."
808,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-04-22T10:02:45.408Z,4.0,
809,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-04-20T16:00:59.476Z,5.0,Eco friendly
810,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-04-16T14:48:59.632Z,5.0,
811,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-04-16T07:01:58.030Z,5.0,
812,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-04-15T06:43:17.998Z,5.0,"One of the Nicest hotels I have stayed in in any country. Including USA, UK, Kenya, Zambia, Swaziland and Ghana"
813,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-04-12T12:10:44.855Z,5.0,
814,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-04-09T00:15:07.976Z,5.0,
815,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-04-07T05:07:33.972Z,5.0,
816,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-04-06T17:18:36.894Z,4.0,
817,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-03-28T12:29:21.636Z,5.0,Serene environment for relaxation 😁😁😁😁🥰
818,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-03-27T23:16:40.034Z,3.0,"Nice place to be ,especially Friday night
I really enjoyed the live band ☺️ 👌🏾"
819,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-03-19T16:56:49.403Z,4.0,
820,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-03-16T16:21:04.778Z,5.0,A safety place for both kids and adult pool side parties
821,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-03-15T12:17:26.995Z,5.0,
822,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-03-11T22:59:12.990Z,4.0,
823,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-03-11T06:44:07.852Z,5.0,It is a cool place
824,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-03-08T08:12:33.311Z,5.0,
825,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-03-08T07:28:41.612Z,5.0,
826,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-02-28T07:10:25.560Z,4.0,
827,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-02-26T13:41:05.889Z,5.0,It's a great place to be
828,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-02-21T09:16:44.615Z,5.0,Rayboy
829,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-02-19T19:54:59.064Z,5.0,Such a nice place. I enjoyed their live band.
830,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-02-07T21:13:19.602Z,4.0,
831,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-01-19T08:29:30.647Z,5.0,
832,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-01-17T12:40:46.456Z,4.0,
833,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-01-15T18:21:32.714Z,3.0,
834,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-01-09T09:34:37.441Z,5.0,
835,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-01-08T21:49:54.017Z,5.0,"No stress in opening doors by yourself, the moment you get to the door, it is detected and opens up for you. They have a great gym as well and a pool. Their gym is really one of the best. And the customer service from the waiters is also superb."
836,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-01-04T10:39:21.947Z,4.0,I'll recommend for business travellers
837,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-01-04T09:33:55.318Z,4.0,Nice hotel
838,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-01-03T21:43:26.491Z,4.0,
839,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2023-01-02T11:15:33.704Z,5.0,
840,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2022-12-31T20:28:21.844Z,4.0,
841,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2022-12-29T17:39:44.634Z,4.0,
842,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2022-12-29T06:11:37.227Z,4.0,
843,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2022-12-28T19:06:34.221Z,5.0,
844,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2022-12-28T17:38:12.148Z,5.0,
845,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2022-12-27T15:36:32.412Z,5.0,
846,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2022-12-27T00:27:06.342Z,5.0,Great place
847,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2022-12-26T16:02:23.361Z,4.0,
848,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2022-12-26T12:21:47.877Z,5.0,
849,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2022-12-26T10:49:51.424Z,5.0,
850,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2022-12-22T14:25:36.954Z,5.0,
851,ChIJFacf6Vp35w8Rrx2ZoispYgQ,2022-12-20T17:22:09.770Z,4.0,
852,ChIJ_64vGMX_5w8RqxLbuFp2zH0,2022-12-31T07:53:43.922Z,5.0,
853,ChIJ_64vGMX_5w8RqxLbuFp2zH0,2022-07-16T18:45:25.120Z,4.0,
854,ChIJ_64vGMX_5w8RqxLbuFp2zH0,2020-03-14T22:00:04.167Z,5.0,
855,ChIJ_64vGMX_5w8RqxLbuFp2zH0,2020-01-20T22:12:12.188Z,3.0,Beautiful and peaceful area. Access to the place is very easy due to its nearness to the main Takoradi- Elubo road .
856,ChIJ_64vGMX_5w8RqxLbuFp2zH0,2019-11-29T09:00:56.917Z,3.0,
857,ChIJ_64vGMX_5w8RqxLbuFp2zH0,2019-04-28T07:48:09.033Z,5.0,"A cool hide out to be, it has suits for everyone at affordable prices"
858,ChIJ_64vGMX_5w8RqxLbuFp2zH0,2019-03-05T05:04:34.183Z,2.0,
859,ChIJ_64vGMX_5w8RqxLbuFp2zH0,2019-01-26T10:29:21.346Z,5.0,No size
860,ChIJ_64vGMX_5w8RqxLbuFp2zH0,2018-12-11T17:58:32.779Z,1.0,Services is somehow good
